links001;;;;;;;;;;;;;;;
Date:;04.02.2008;;;;;;;;;;;;;;
Time:;16:29:01;;;;;;;;;;;;;;
Type:;;;;;;;;;;;;;;;
Description:;;;;;;;;;;;;;;;
Notes:;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;
120;Hz;;;;;;;;;;;;;;
;LUPA;;;LELB;;;LFRM;;;LSHO;;;LFIN;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
538;-229,634868;-70,078397;1482,992904;-379,786153;-49,249515;1474,789312;-503,146814;-72,207184;1492,633319;-97,520986;-30,154347;1587,488912;-648,358655;-82,258207;1519,164352
539;-229,516969;-69,659132;1483,022471;-379,811015;-48,808766;1474,887242;-502,966263;-71,839997;1492,359121;-97,479481;-29,81401;1587,484668;-648,209078;-81,886765;1518,749872
540;-229,482079;-69,481134;1483,273732;-379,831634;-48,378528;1475,04975;-503,00871;-71,729637;1492,476244;-97,377246;-29,419656;1587,568802;-648,20254;-81,77763;1518,898566
541;-229,687718;-69,358889;1483,783671;-379,810305;-47,944845;1475,277201;-503,066491;-71,567461;1492,71248;-97,295073;-29,008224;1587,637088;-648,227116;-81,533881;1519,27257
542;-229,925464;-69,195831;1484,563985;-379,832859;-47,546573;1475,642072;-503,103454;-71,361227;1493,218339;-97,226208;-28,628393;1587,67968;-648,253478;-81,394998;1519,719789
543;-230,113415;-69,07343;1485,386018;-380,067034;-47,33487;1476,354249;-503,128118;-71,073227;1494,066383;-97,182732;-28,243851;1587,79562;-648,372574;-81,326033;1520,439714
544;-230,247395;-69,047103;1486,206114;-380,406037;-47,238542;1477,55197;-503,176005;-70,82238;1495,14578;-97,235497;-27,868519;1588,028986;-648,577692;-81,221842;1521,639484
545;-230,47075;-68,974481;1487,204604;-380,60297;-46,999496;1478,74223;-503,347232;-70,607565;1496,436825;-97,317702;-27,574926;1588,358607;-648,780477;-80,932597;1523,055882
546;-230,972337;-68,966542;1488,487158;-380,707338;-46,585381;1479,650542;-503,60801;-70,311885;1497,870892;-97,3409;-27,345639;1588,721053;-649,011101;-80,583197;1524,590608
547;-231,462981;-68,987789;1489,815427;-380,816752;-45,953844;1480,709742;-503,756938;-70,001911;1499,427501;-97,36398;-27,179819;1589,026079;-649,162785;-80,173201;1526,366401
548;-231,732007;-68,858237;1490,7692;-381,113052;-45,447835;1482,140088;-503,924986;-69,685491;1501,1609;-97,316976;-27,015567;1589,365142;-649,194569;-79,728267;1528,542522
549;-232,016523;-68,763706;1491,714977;-381,602723;-45,317402;1483,654488;-504,244996;-69,464726;1503,057659;-97,134171;-26,759251;1589,799157;-649,349352;-79,644296;1531,261939
550;-232,394428;-68,803447;1493,111827;-382,066519;-45,241441;1485,13385;-504,545077;-69,356648;1505,182649;-96,933174;-26,394438;1590,162601;-649,661735;-79,684707;1534,295289
551;-232,662511;-68,915929;1494,903327;-382,508069;-45,063293;1486,802005;-504,794023;-69,171004;1507,546727;-96,773474;-26,107995;1590,404496;-649,879431;-79,363614;1537,433894
552;-232,939718;-68,709493;1496,065297;-382,926226;-44,750904;1488,484247;-505,129669;-68,89073;1510,03212;-96,66009;-26,019613;1590,63307;-649,939747;-78,920022;1540,840155
553;-233,420667;-67,8065;1495,246354;-383,315271;-44,602102;1490,122481;-505,430359;-68,56158;1512,608555;-96,605769;-25,976592;1590,881516;-649,959714;-78,418675;1544,471579
554;-233,594778;-67,417678;1496,280533;-383,690725;-44,616814;1492,039433;-505,610366;-68,247267;1515,337455;-96,594036;-25,911885;1591,123268;-650,023878;-77,85605;1548,184051
555;-234,144065;-67,73475;1497,167982;-383,958755;-44,437506;1493,957769;-505,949974;-68,082321;1518,416696;-96,549488;-25,795266;1591,423086;-650,136697;-77,509639;1552,22844
556;-234,837844;-68,167661;1497,827844;-384,334311;-44,242085;1495,853189;-506,383935;-67,973058;1521,555549;-96,486607;-25,618953;1591,881858;-650,319672;-77,248954;1556,63789
557;-235,061843;-67,695643;1498,815895;-385,043251;-44,419787;1498,059395;-506,795881;-67,811215;1524,605409;-96,484903;-25,54894;1592,357006;-650,481451;-76,798923;1561,107976
558;-234,969526;-67,11185;1500,131018;-385,834989;-44,921428;1500,394929;-507,156277;-67,533052;1527,787389;-96,498713;-25,619392;1592,727177;-650,56164;-76,189282;1565,783545
559;-235,023647;-67,230981;1501,755414;-386,478413;-45,216801;1502,553284;-507,45429;-67,177886;1530,953706;-96,474325;-25,657578;1593,097666;-650,568265;-75,434768;1570,792404
560;-235,438455;-67,291666;1503,09926;-386,978477;-45,395284;1504,269268;-507,932863;-66,901415;1534,2638;-96,437936;-25,732038;1593,45597;-650,417786;-74,37427;1575,946731
561;-236,064203;-66,419315;1503,091491;-387,475716;-45,666717;1505,75089;-508,572118;-66,652528;1537,739643;-96,469404;-25,863808;1593,768979;-650,183654;-73,197632;1581,383158
562;-236,686043;-68,438072;1504,512515;-388,153616;-45,759125;1507,38143;-509,146552;-66,274558;1541,038293;-96,534746;-25,891544;1594,073379;-649,936555;-72,039773;1587,256239
563;-237,013651;-69,502844;1505,912839;-388,866576;-45,90168;1508,902198;-509,741808;-66,084045;1544,237687;-96,579001;-25,911691;1594,296106;-649,603745;-70,711303;1593,536727
564;-237,177527;-69,400795;1506,538583;-389,545289;-46,414574;1510,250092;-510,501136;-66,175806;1547,694892;-96,643493;-25,977525;1594,39704;-649,088376;-69,181271;1599,993314
565;-237,42049;-68,728805;1506,844982;-390,253407;-47,03297;1511,555834;-511,029136;-65,792596;1551,722014;-96,714245;-26,041399;1594,515643;-648,408348;-67,534016;1606,671532
566;-237,672888;-68,501831;1507,248761;-390,933437;-47,478679;1512,636976;-511,198393;-64,792475;1555,957838;-96,874437;-26,20899;1594,626314;-647,569408;-65,757771;1613,885819
567;-237,777105;-68,993518;1507,915968;-391,823691;-48,008021;1513,468375;-511,406398;-63,690913;1560,186214;-97,122279;-26,368013;1594,685411;-646,470508;-63,794291;1621,448262
568;-238,034296;-69,763089;1508,541493;-392,969072;-48,782197;1514,149427;-511,996878;-62,904306;1563,994496;-97,300646;-26,424875;1594,787754;-645,126537;-61,844502;1629,094665
569;-238,754816;-70,245104;1508,520691;-394,029018;-49,579;1514,894694;-512,83042;-63,150935;1567,656857;-97,491801;-26,588132;1594,836706;-643,437776;-59,699523;1636,994703
570;-239,349031;-70,666437;1508,348693;-395,102055;-50,453541;1515,626005;-513,185736;-64,151651;1572,589683;-97,845245;-26,940035;1594,837374;-641,171286;-57,013349;1645,542243
571;-239,592763;-71,409058;1508,261195;-396,518222;-51,659391;1516,230705;-513,293763;-64,486388;1577,537959;-98,344543;-27,309057;1594,811901;-638,32535;-54,064997;1654,70575
572;-239,758036;-72,238364;1507,956102;-397,974227;-53,133024;1516,79118;-513,698941;-64,157808;1581,423918;-98,918538;-27,55031;1594,644026;-634,873179;-50,988199;1664,184441
573;-239,99163;-73,047879;1507,65022;-399,180719;-54,675709;1517,207867;-513,923526;-63,921282;1585,437019;-99,50173;-28,019981;1594,390666;-630,659022;-47,795241;1673,881259
574;-240,400017;-73,852894;1507,484309;-400,443359;-56,286197;1517,583534;-513,471583;-63,641233;1590,12412;-100,085464;-28,737321;1594,239489;-625,348099;-44,558897;1684,263113
575;-240,78276;-74,569389;1507,246485;-401,77904;-58,131912;1518,011402;-512,221648;-62,550016;1595,894768;-100,738286;-29,181233;1594,155002;-619,206026;-41,272106;1694,903375
576;-241,075343;-75,29559;1506,945896;-403,286173;-60,430393;1518,413202;-510,224687;-60,802192;1602,538347;-101,443836;-29,362368;1594,058029;-612,972823;-37,903577;1704,510751
577;-241,594979;-76,382025;1506,836636;-404,980126;-62,916436;1518,784651;-507,679782;-59,566499;1608,882545;-102,116223;-29,430797;1594,45096;-605,976301;-33,905568;1713,722283
578;-242,278243;-77,656802;1506,91392;-406,390134;-65,229481;1519,309361;-504,905902;-58,907849;1614,831831;-102,840008;-29,76077;1594,792508;-597,99961;-30,612722;1723,641993
579;-242,834953;-78,829507;1507,020878;-407,723046;-67,700904;1520,282957;-501,855817;-58,365987;1620,766545;-103,703917;-30,848281;1593,717952;-589,41508;-28,110097;1733,427612
580;-243,295354;-80,159243;1507,225091;-409,164646;-70,385569;1521,619586;-498,293147;-57,845905;1626,653208;-104,158173;-30,918648;1594,970603;-579,684315;-23,841796;1742,156985
581;-243,697838;-81,600187;1507,576389;-410,473744;-72,906549;1522,925899;-494,500458;-57,340685;1632,485899;-105,348251;-31,881093;1593,549415;-569,099737;-19,23886;1750,490746
582;-244,138413;-82,918963;1507,926513;-411,62925;-75,363697;1524,310585;-490,377681;-56,885583;1638,136536;-106,184063;-32,346789;1593,841058;-558,268107;-15,728267;1758,668251
583;-244,627955;-84,24227;1508,244348;-412,517038;-77,880297;1525,934961;-485,722355;-56,429684;1643,493795;-106,964837;-32,949915;1593,842202;-547,080902;-12,337473;1766,261723
584;-245,156838;-85,691814;1508,777764;-413,207674;-80,191156;1527,574147;-480,943473;-55,87145;1648,708482;-107,706209;-33,544129;1593,826176;-535,198944;-8,847783;1773,371491
585;-245,720333;-87,142905;1509,568964;-414,021968;-82,220368;1529,249091;-475,762092;-54,850452;1654,261246;-109,27186;-34,024456;1592,09388;-522,674724;-5,288792;1779,869366
586;-246,214647;-88,408335;1510,364406;-414,976968;-84,219558;1531,271582;-470,134718;-53,558823;1659,766761;-109,541546;-34,046711;1594,27978;-509,842664;-1,809315;1785,606317
587;-246,670685;-89,661027;1511,25731;-415,646229;-86,485272;1534,183023;-464,95486;-52,752556;1664,264431;-109,98515;-34,90585;1593,898843;-496,944905;1,494217;1790,826203
588;-247,084375;-91,027785;1512,422844;-416,044936;-88,783009;1537,741136;-460,284983;-52,322722;1667,891767;-110,492363;-35,454511;1594,038948;-484,623645;4,535608;1795,650735
589;-247,56365;-92,291147;1513,7749;-416,874621;-90,505853;1540,727866;-455,728512;-51,796514;1671,34694;-111,04204;-35,99167;1594,391852;-473,00721;7,210736;1799,961842
590;-248,088495;-93,440806;1515,315878;-418,035761;-91,736023;1542,902618;-450,964809;-51,049429;1675,27179;-111,599079;-36,670334;1594,683175;-461,120498;9,571822;1803,660994
591;-248,532612;-94,615319;1517,092569;-419,047178;-92,822828;1545,038152;-445,930694;-50,102857;1679,353475;-112,147564;-37,209106;1595,077396;-448,686054;11,799848;1806,702255
592;-249,141554;-95,733986;1518,957951;-420,119457;-93,804485;1547,405011;-441,035934;-49,130837;1682,513003;-112,66545;-37,541209;1595,297394;-436,274597;13,752204;1808,957036
593;-249,895006;-96,626628;1520,569162;-421,359347;-94,611798;1549,764413;-435,991854;-48,335251;1684,788785;-113,210998;-37,981534;1595,311727;-424,291697;15,322266;1810,560376
594;-250,555683;-97,338531;1521,921677;-422,549464;-95,235184;1552,115991;-430,561145;-47,685722;1686,814172;-113,697379;-38,584268;1595,471762;-412,478573;16,682342;1811,849999
595;-251,211697;-97,939216;1523,244234;-423,689808;-95,735278;1554,4005;-425,229145;-46,877959;1688,865089;-114,057795;-39,10537;1595,773212;-400,574968;17,613372;1812,778551
596;-251,998673;-98,390684;1524,412569;-424,739165;-96,10518;1556,544055;-420,002582;-46,024664;1690,961297;-114,494774;-39,539742;1596,001078;-389,096679;18,103821;1813,431918
597;-252,831942;-98,705207;1525,239523;-425,653458;-96,250814;1558,588826;-414,665697;-45,459991;1692,83183;-114,907439;-40,022565;1596,159721;-377,783222;18,556285;1813,646389
598;-253,53935;-98,831972;1525,690442;-426,747981;-96,109858;1560,518581;-409,37341;-44,98144;1694,350855;-115,120345;-40,664708;1596,579971;-366,274015;18,833573;1812,992061
599;-254,187769;-98,800485;1525,76099;-427,869615;-95,761889;1562,397934;-404,273177;-44,647973;1695,641987;-115,337202;-41,451755;1597,003099;-355,222533;18,744159;1811,881388
600;-254,941668;-98,60905;1525,635077;-428,822736;-95,296156;1564,219211;-399,350588;-44,556046;1696,690242;-115,758825;-42,129631;1597,056705;-344,470355;18,402838;1810,356673
601;-255,736519;-98,102388;1525,569944;-429,795244;-94,659054;1565,880692;-394,595974;-44,297931;1697,429853;-116,144876;-42,590497;1597,042025;-333,606434;17,774378;1808,267915
602;-256,522873;-97,367211;1525,411233;-430,666132;-93,901855;1567,293769;-390,022886;-43,823997;1697,928563;-116,312174;-42,935618;1597,098566;-323,116664;16,910095;1805,889332
603;-257,317327;-96,68499;1525,169821;-431,586955;-93,132061;1568,69034;-385,57577;-43,368615;1698,344756;-116,5926;-43,230954;1597,291725;-313,502292;15,956039;1803,290213
604;-258,061038;-96,130385;1525,090336;-432,631662;-92,321533;1570,0318;-383,127415;-43,858034;1698,290811;-117,090755;-43,46938;1597,519439;-304,707281;14,868399;1800,518239
605;-258,710179;-95,531934;1525,037839;-433,565012;-91,493212;1571,138845;-379,120174;-43,960245;1697,942512;-117,555764;-43,679193;1597,483133;-296,287249;13,625358;1797,321609
606;-259,35058;-94,926452;1524,96293;-434,473515;-90,672233;1572,228341;-374,431897;-43,925855;1697,186822;-117,907446;-43,81769;1597,346154;-287,999577;12,016944;1793,007905
607;-260,009967;-94,412123;1524,856116;-435,423713;-89,820162;1573,238509;-370,117033;-44,032786;1696,134407;-118,236502;-43,910091;1597,364277;-279,964993;10,099979;1787,914484
608;-260,625929;-93,863389;1524,710879;-436,374854;-88,799755;1573,916284;-366,037385;-44,150101;1694,912683;-118,547218;-44,101741;1597,387164;-272,218472;8,442724;1783,597387
609;-261,246428;-93,292808;1524,634923;-437,346051;-87,738676;1574,368162;-362,060939;-44,235546;1693,513019;-118,845028;-44,224503;1597,319547;-264,56866;6,894221;1779,876369
610;-261,955775;-92,741221;1524,473737;-438,343646;-86,784852;1574,850834;-358,324966;-44,331977;1691,872663;-119,119282;-44,204316;1597,286332;-257,306257;5,040087;1775,573496
611;-262,559159;-92,068173;1524,156564;-439,323894;-85,823873;1575,310104;-354,77743;-44,444641;1690,068311;-119,403452;-44,505071;1597,348458;-250,830967;2,976369;1770,650921
612;-263,032142;-91,321313;1523,880795;-440,653617;-84,90077;1575,865971;-351,478194;-44,582978;1688,185327;-119,813174;-45,245771;1597,566239;-244,86836;0,885147;1765,417967
613;-263,773803;-90,613636;1523,685477;-442,356468;-84,04193;1576,428364;-348,450768;-44,742064;1686,110746;-120,250155;-45,673707;1597,714002;-239,298882;-1,151253;1760,180185
614;-264,680416;-89,902222;1523,497615;-443,46524;-83,193568;1576,542955;-345,612316;-45,028955;1683,841497;-120,64531;-45,617483;1597,610432;-234,351683;-3,016799;1754,984209
615;-265,476062;-89,182891;1523,278306;-443,91768;-82,327435;1576,307929;-343,074078;-45,397119;1681,444093;-121,115015;-45,566515;1597,436215;-229,9162;-4,730309;1749,715946
616;-266,144041;-88,565769;1523,102944;-444,343784;-81,414499;1575,89938;-340,916431;-45,751613;1678,901654;-121,583656;-45,452792;1597,315691;-225,954749;-6,450402;1744,398156
617;-266,745568;-88,105638;1523,068577;-444,791304;-80,488686;1575,39617;-339,127163;-46,132705;1676,319427;-121,949276;-45,212219;1597,212565;-222,617374;-8,063224;1739,212909
618;-267,372226;-87,640206;1523,022839;-445,243609;-79,569602;1574,842167;-337,62097;-46,370471;1673,857305;-122,435794;-44,803076;1596,831291;-219,725399;-9,425239;1734,533851
619;-267,89798;-87,182747;1522,796802;-445,757605;-78,703211;1574,15537;-336,490806;-46,549875;1671,153848;-122,947474;-44,280718;1596,266447;-217,253001;-10,601321;1730,29048
620;-268,232775;-86,787145;1522,295759;-446,266545;-77,941797;1573,285426;-335,858512;-46,876349;1668,173238;-123,223784;-44,023791;1595,902323;-215,388386;-11,68692;1726,373868
621;-268,511169;-86,324709;1521,547931;-446,72217;-77,245263;1572,347901;-335,418712;-47,084876;1665,704618;-123,494436;-43,928723;1595,671862;-214,037392;-12,568206;1723,079942
622;-268,88063;-85,821413;1520,692782;-447,262471;-76,659267;1571,482644;-335,03211;-47,078461;1663,934027;-123,860551;-43,851262;1595,520794;-213,221782;-13,17664;1720,305772
623;-269,220278;-85,298388;1519,66626;-447,827264;-76,081396;1570,355209;-334,901414;-46,975943;1662,613753;-124,255907;-43,830334;1595,347473;-212,855821;-13,456292;1717,957245
624;-269,416369;-84,839495;1518,440359;-448,290825;-75,395959;1569,058356;-335,040252;-46,786441;1661,441084;-124,725713;-43,847475;1594,972709;-212,852709;-13,384918;1716,148965
625;-269,603984;-84,476049;1517,10634;-448,686635;-74,731973;1567,887383;-335,382026;-46,507261;1660,2996;-125,202173;-43,904175;1594,601675;-213,446788;-13,194169;1715,089572
626;-269,775488;-84,077367;1515,898797;-449,047503;-74,089208;1566,580145;-335,962109;-46,122729;1659,495194;-125,541627;-43,928778;1594,405175;-214,468148;-12,803206;1714,904645
627;-269,959985;-83,770632;1515,069187;-449,503031;-73,554595;1565,234139;-336,897938;-45,706465;1659,020828;-125,784287;-43,875796;1594,19551;-215,872329;-11,969585;1715,407166
628;-270,167881;-83,577776;1514,333651;-449,955249;-73,182496;1564,050424;-338,269436;-45,268489;1658,817312;-126,092681;-43,763047;1594,002171;-217,95965;-10,826458;1716,607385
629;-270,341744;-83,263684;1513,536761;-450,262154;-72,866823;1562,876254;-340,04522;-44,72533;1659,030669;-126,423533;-43,709353;1593,93465;-220,541923;-9,496762;1718,51034
630;-270,527254;-82,931526;1512,987922;-450,532886;-72,647378;1561,722022;-342,113824;-44,101075;1659,611261;-126,669935;-43,671738;1593,905982;-223,400245;-8,02505;1720,906152
631;-270,678059;-82,825459;1512,723642;-450,780385;-72,486745;1560,800237;-344,38495;-43,405997;1660,383144;-126,931816;-43,601455;1593,860722;-226,68373;-6,428658;1723,71878
632;-270,775585;-82,837728;1512,598244;-451,021848;-72,270031;1560,144747;-346,842157;-42,669565;1661,344376;-127,296881;-43,618567;1593,778205;-230,449417;-4,604966;1727,123811
633;-270,870845;-82,797117;1512,559145;-451,24332;-72,00368;1559,520494;-349,435293;-41,912587;1662,566125;-127,57996;-43,684168;1593,741362;-234,62199;-2,748412;1731,090933
634;-270,939778;-82,725752;1512,630992;-451,438048;-71,749667;1559,019399;-352,157713;-41,209607;1663,908702;-127,753551;-43,678193;1593,755852;-239,10254;-0,970954;1735,50948
635;-270,947983;-82,700783;1512,831952;-451,06507;-71,546079;1558,719094;-355,034003;-40,612854;1665,322899;-127,927295;-43,636941;1593,767969;-243,935365;0,883172;1740,3613
636;-270,971151;-82,757496;1513,245529;-449,96529;-71,39515;1558,391067;-357,969659;-39,920056;1666,969176;-128,038929;-43,596375;1593,820932;-249,130031;2,814444;1745,394231
637;-271,046301;-82,860827;1513,870299;-449,24857;-71,216768;1558,228132;-360,972514;-39,082052;1668,897815;-128,109791;-43,576747;1593,902934;-254,512819;4,814052;1750,434833
638;-271,485531;-82,986919;1514,57183;-449,048506;-70,93695;1558,338161;-364,028995;-38,12908;1671,641235;-128,224658;-43,392563;1594,12778;-260,210114;6,911555;1755,645699
639;-271,931943;-83,028515;1515,256638;-448,810367;-70,597888;1558,681032;-367,129551;-37,056018;1675,200509;-128,373114;-43,001398;1594,528949;-266,395052;9,013745;1761,130645
640;-271,711025;-82,824028;1515,852165;-448,540761;-70,312287;1559,186255;-370,687738;-36,140265;1678,112987;-128,409459;-42,810662;1594,791868;-272,90539;10,970706;1766,727897
641;-271,506461;-82,526495;1516,578196;-448,103593;-70,016136;1559,834677;-374,609934;-35,582191;1680,241606;-128,295844;-42,597226;1594,780224;-279,62346;12,719754;1772,425792
642;-271,673683;-82,33245;1517,578165;-447,677261;-69,501726;1560,382415;-378,802866;-34,97135;1682,607437;-128,200568;-42,281549;1594,80731;-286,640403;14,349427;1778,297972
